56.583,	-169.583
42.150,	9.083
46.724,	-2.348
56.900,	-6.167
62.104,	-7.646
48.455,	-5.097
59.300,	-3.000
46.250,	-63.000
44.166,	143.716
-40.000, 148.050
42.976,	-70.614
40.161,	25.844
78.925,	11.922
-62.083,	-58.383
42.150,	9.083
47.519,	-57.401
66.550,	-18.000
-41.160, 174.900
42.150,	9.083
55.908,	-4.505
59.308,	4.888
69.65,  -141.8
